Slno,Item Code,Item Name,Units/Pack,Pack Name,MRP,SOH In Packs
4582,103216,Telekast F Tab 10mg/120mg 15s,15,15s,373.22,3
4583,94733,Telekast L Tab 5mg/10mg 15s,15,15s,334.69,1
4584,88424,Telista AM Tab 40mg/5mg 15s,15,15s,318.95,3
4585,104129,Telista AMH Tab 40mg/12.5mg/5mg 15s,15,15s,281.02,1
4586,88493,Telista CL Tab 40mg/10mg 10s,10,10s,201.45,2
4587,76492,Telista Tab 40mg 15s,15,15s,108.25,2
4588,73122,Telma AM Tab 40mg/5mg 15s,15,15s,341.72,28
4589,73074,Telma AM Tab 80mg/5mg 15s,15,15s,464.06,2
4590,83234,Telma AM-H Tab 80mg/5mg/12.5mg 15s,15,15s,430.78,5
4591,82942,Telma AMH Tab 40mg/12.5mg/5mg 15s,15,15s,343.13,7
4592,96946,Telma Beta Tab 40mg/25mg 10s,10,10s,248.44,5
4593,91884,Telma Beta Tab 50mg 10s,10,10s,305.15,3
4594,91467,Telma CT Tab 40mg/12.5mg 15s,15,15s,303.28,3
4595,84807,Telma CT Tab 40mg/6.25mg 15s,15,15s,305.62,2
4596,72800,Telma H Tab 40mg/12.5mg 15s,15,15s,344.53,8
4597,73123,Telma H Tab 80mg/12.5mg 15s,15,15s,567.65,5
4598,84536,Telma LN Tab 40mg/10mg 15s,15,15s,313.59,9
4599,90687,Telma LN Tab 80mg/10mg 15s,15,15s,470.16,4
4600,88812,Telma NB Tab 40mg/5mg 10s,10,10s,108.67,3
4601,72749,Telma Tab 20mg 15s,15,15s,61.78,17
4602,89750,Telma Tab 20mg 30s,30,30s,123.6,2
4603,72998,Telma Tab 40mg 15s,15,15s,106.47,38
4604,89751,Telma Tab 40mg 30s,30,30s,216.72,4
4605,73612,Telma Tab 80mg 15s,15,15s,165.99,10
4606,67449,Telmaxx Tab 25mg 10s,10,10s,248.44,3
4607,68043,Telmaxx Tab 50mg/40mg 10s,10,10s,278.9,5
4608,110711,Telmikind AM Beta Tab 50mg/40mg/5mg 10s,10,10s,151.87,1
4609,52793,Telmikind AM Tab 40mg/5mg 10s,10,10s,86.08,4
4610,111073,Telmikind AMH Tab 80mg/5mg/12.5mg 10s,10,10s,149.05,1
4611,39369,Telmikind H Tab 40mg/12.5mg 10s,10,10s,102.3,3
4612,111075,Telmikind MCT 25 Tab  10s,10,10s,113.43,1
4613,111145,Telmikind Tab 40mg 15s,15,15s,61.67,2
4614,95010,Telmikind Trio Tab 6.25mg 10s,10,10s,124.54,3
4615,93969,Telpres Tab 40mg 15s,15,15s,108.31,2
4616,109950,Telpres Tab 80mg 15s,15,15s,166.63,4
4617,88809,Telsar Tab 20mg 15s,15,15s,62.1,4
4618,67059,Telsar Tab 40mg 15s,15,15s,108.3,3
4619,103315,Telvas AM Tab 40mg/5mg 15s,15,15s,145.26,1
4620,79468,Telvas CT Tab 40mg/12.5mg 10s,10,10s,93.75,3
4621,59670,Telvas H Tab 12.5mg/80mg 10s,10,10s,164.06,3
4622,98475,Telvas Tab 40mg 15s,15,15s,94.59,1
4623,98094,Tendia M Tab 20mg/500mg 15s,15,15s,243.75,3
4624,101894,Tendia-P Tab 20mg/15mg 15s,15,15s,205.68,1
4625,87976,Tendocare Forte Tab  15s,15,15s,700,2
4626,74970,Tendocare Tab  15s,15,15s,444.92,1
4627,87375,Tenglyn Tab 20mg 15s,15,15s,176.89,3
4628,3782,Tenoric Tab 25mg 10s,10,10s,65.06,3
4629,2723,Tenoric Tab 50mg/12.5mg 10s,10,10s,113.95,4
4630,2724,Tenormin Tab 25mg 14s,14,14s,56.16,6
4631,2725,Tenormin Tab 50mg 14s,14,14s,38.54,3
4632,7572,Tenovate Cream  30gm,1,No(s),177,3
4633,97768,Tenovate GN Skin Cream  20gm,1,No(s),103.59,2
4634,3649,Tenovate Oint  15gm,1,No(s),123.94,2
4635,4201,Tentex Forte Tab  10s,10,10s,117.19,3
4636,8571,Tentex Royal Cap  10s,10,10s,262.5,6
4637,97326,Tenvir AF Tab 25mg 1x30s,1,No(s),1373.16,1
4638,50848,Tenvir EM Tab 300mg 30s,30,30s,3019.71,1
4639,99001,Terbicip Tab 250mg 15s,15,15s,486.64,2
4640,111659,Tess Mouth Ulcer Gel  7.5gm,1,No(s),152.81,6
4641,5889,Testoviron Depot Inj 100mg 1ml 1s,1,No(s),285.86,11
4642,4692,Testoviron Depot Inj 250mg 1ml 1s,1,No(s),517.32,20
4643,77064,Tetmosol Soap 5% w/w 100gm,1,No(s),96.1,1
4644,111221,Texofenac Plus Tab 100mg/ 325mg 10s,10,10s,275,36
4645,106272,The Derma Co 1% Hyaluronic Sunscreen Aqua Gel  50gm,1,No(s),499,3
4646,106279,The Derma Co 1% Kojic Acid Daily Face Wash  100ml,1,No(s),299,2
4647,106273,The Derma Co 1% Salicylic Acid Gel Face Wash  100ml,1,No(s),299,3
4648,106277,The Derma Co 10% Vitamin C Serum  10ml,1,No(s),299,2
4649,106280,The Derma Co 2% Kojic Acid Face Serum  10ml,1,No(s),249,2
4650,106274,The Derma Co 2% Salicylic Acid Face Serum  10ml,1,No(s),249,2
4651,110722,The Derma Co 2% Salicylic Acid Gel Face Wash 100ml,1,No(s),299,3
4652,98150,The Derma Co Face Serum 10% Niacinamide  30ml,1,No(s),599,3
4653,110724,The Derma Co Face Serum 10% Vitamin C  30ml,1,No(s),649,2
4654,110723,The Derma Co Face Serum 2% Salicylic Acid  30ml,1,No(s),499,3
4655,110726,The Derma Co Face Serum Anti Acne Sali Cinamide  30gm,1,No(s),599,3
4656,110725,The Derma Co Face Serum TDC 2% Kojic Acid  30ml,1,No(s),499,3
4657,110728,The Derma Co Face Wash Anti Acne TDC 2% Sali Cinamide  150gm,1,No(s),449,3
4658,110727,The Derma Co Face Wash TDC 1% Kojic Acid  150gm,1,No(s),449,1
4659,106276,The Derma Co Kojic Acid Cream  30gm,1,No(s),499,2
4660,110729,The Derma Co Moisturisers 3% Vitamin E  100gm,1,No(s),349,2
4661,98154,The Derma Co Moisturisers Ceramide + HA Intense  50gm,1,No(s),349,1
4662,98153,The Derma Co SPF 60 1% Hyaluronic Tinted Sunscreen Gel  50gm,1,No(s),699,3
4663,110730,The Derma Co Sunscreen Aqua Gel 1% Hyaluronic  80gm,1,No(s),699,3
4664,107748,The Derma Co TDC 2% Niacinamide Gentle Skin Cleanser  125ml,1,No(s),299,1
4665,107749,The Derma Co TDC 2% Niacinamide Oily Skin  125ml,1,No(s),299,1
4666,106275,The Derma Co Ultra Matte Sunscreen Gel  50gm,1,No(s),699,2
4667,90301142,The Good Bug Advanced Metabolic System Powder For Unisex 1x15,1,No(s),1298,1
4668,90301139,The Good Bug Bye Bye Bloat Probiotic SuperGut Stick For Unisex 1x15,1,No(s),621.99,2
4669,90301138,The Good Bug Gut Balance Probiotic SuperGut Stick For Unisex 1x15,1,No(s),679,1
4670,90301140,The Good Bug Smooth Move Probiotic SuperGut Powder For Unisex 1x15,1,No(s),679,1
4671,90301755,The Good Bug The Good Bug Apple Cider Vinegar Effervescent Tab 1x15,1,No(s),399,2
4672,90301756,The Good Bug The Good Bug Gluta Glow Effervescent Tab 1x15,1,No(s),699,2
4673,90301754,The Good Bug The Good Bug Post Meal Digestive Mint - Peppermint Tab 1x14,1,No(s),170,2
4674,90301517,The Whole Truth Almond Millet Cocoa Protein Bar 55gms,1,No(s),110,1
4675,90301350,The Whole Truth Coffee Cocoa Pro Protien Bar  67gm,1,No(s),165,1
4676,90301342,The Whole Truth Coffee Cocoa Protein Bar  52gm,1,No(s),90,4
4677,90301348,The Whole Truth Double Cocoa Pro Protien Bar  67gm,1,No(s),165,1
4678,90301341,The Whole Truth Double Cocoa Protein Bar Paste 52gm,1,No(s),110,3
4679,13895,Thermokind F Gel  100gm,1,No(s),56.16,3
4680,3473,Thermometer Hanimax Digital,1,No(s),239,2
4681,87578,Thermoseal Proxa NS (Intradental Brush)   1x5,1,No(s),150,14
4682,70948,Thermoseal Proxa WS (Intradental Brush)   1x5,1,No(s),150,9
4683,11591,Thermoseal RA Tooth Paste  100gm,1,No(s),158.5,3
4684,2346,Thermoseal RA Tooth Paste  50gm,1,No(s),81.68,2
4685,2748,Thermoseal Repair Tooth Paste  100gm,1,No(s),123.75,3
4686,93131,Thioquest Gel  30gm,1,No(s),240,5
4687,20193,Threptin (Chocolate) Diskettes   275gm,1,No(s),480,2
4688,7039,Threptin (Regular) Diskettes  1kg,1,No(s),1617.5,2
4689,11606,Threptin (Regular) Diskettes  275gm,1,No(s),480,5
4690,104607,Threptin Junior Diskettes   250gm,1,No(s),444.03,1
4691,88387,Threptin Lite Diskettes   275gm,1,No(s),510,2
4692,108167,ThriveCo Coloring Shampoo Dark Brown  20mlx4,1,No(s),299,1
4693,107983,ThriveCo Exclusive Hair Fall Control Oil  50ml,1,No(s),888.94,2
4694,3260,Thrombophob Gel 200IU/gm 20gm,1,No(s),214.08,1
4695,109340,Thrombophob Gel 200IU/gm 30gm,1,No(s),321.12,3
4696,108688,Thrombophob Oint  30gm,1,No(s),236.8,3
4697,91024,Thyronorm  88mg 1x120,1,No(s),212.64,3
4698,90453,Thyronorm Tab 100mcg 1x120s,1,No(s),168.82,5
4699,93287,Thyronorm Tab 112mcg 1x120,1,No(s),212.72,2
4700,90474,Thyronorm Tab 12.5mcg 1x120s,1,No(s),189.72,8
4701,91186,Thyronorm Tab 125mcg 1x120s,1,No(s),216.63,2
4702,92005,Thyronorm Tab 137mg 1x120s,1,No(s),278.17,2
4703,91215,Thyronorm Tab 150mcg 1x120s,1,No(s),217.91,2
4704,90455,Thyronorm Tab 25mcg 1x120s,1,No(s),185.4,3
4705,97446,Thyronorm Tab 37.5mcg 1x120s,1,No(s),187.85,3
4706,90454,Thyronorm Tab 50mcg 1x120s,1,No(s),132.87,5
4707,91260,Thyronorm Tab 62.5mcg 1x120s,1,No(s),207.71,2
4708,90712,Thyronorm Tab 75mcg 1x120s,1,No(s),183.97,4
4709,105499,Thyrowel Plus Tab  15s,15,15s,371.4,2
4710,102682,Thyrox Tab 100mcg 1x120,1,No(s),168.83,2
4711,102071,Thyrox Tab 25mcg 1x120,1,No(s),185.4,1
4712,102070,Thyrox Tab 50mcg 1x120,1,No(s),132.02,1
4713,102391,Thyrox Tab 75mcg 1x120,1,No(s),180.18,2
4714,108255,Thyrox Tab 88mcg 1x120,1,No(s),211.27,1
4715,67965,Timolet OD Eye Drops 0.5% 3ml,1,No(s),42.91,1
4716,74114,Tiova Inhaler 9mcg 200MD,1,No(s),384.38,2
4717,95504,Titanic K2 Cap  6s,6,6s,562.5,1
4718,2763,Tixylix Syrup  60ml,1,No(s),127.64,3
4719,4981,Tizan Tab 2mg 10s,10,10s,184.69,6
4720,8565,Toba Eye Drops  5ml,1,No(s),137,3
4721,83523,Tobacin Eye Drops 0.3% 5ml,1,No(s),97,2
4722,105440,Tofatas Ointment 2% w/w 15gm,1,No(s),750,1
4723,107615,Tofatas Tab 5mg 14s,14,14s,236.25,2
4724,52462,Tolifast Tab 150mg 10s,10,10s,208.1,2
4725,98918,Tonact EZ Tab 20mg/10mg 15s,15,15s,606.85,3
4726,43519,Tonact Tab 10mg 15s,15,15s,79.55,5
4727,43705,Tonact Tab 20mg 15s,15,15s,201.2,2
4728,77720,Tonact TG Tab 10mg/160mg 15s,15,15s,601.45,2
4729,3973,Tonoferon Drops  15ml,1,No(s),107.81,5
4730,3707,Tonoferon Paed Syrup  100ml,1,No(s),126.57,2
4731,83180,Toothmin Tooth Cream  70gm,1,No(s),315,1
4732,6505,Topamac Tab 50mg 10s,10,10s,275.34,2
4733,90783,Topaz Tab 25mg 15s,15,15s,63.28,2
4734,75813,Topisal  6%/0.5% w/v 30ml,1,No(s),129.35,2
4735,79075,Topisal Lotion 3% 50ml,1,No(s),139.65,1
4736,91568,Topisal Lotion 3%/.05% 50ml,1,No(s),139.65,2
4737,96022,Topisal Lotion 6%/0.5% w/v 50ml,1,No(s),150.9,2
4738,72023,Topisal Oint 6% 30gm,1,No(s),129.35,1
4739,6828,Topsor Solution 0.05% 30ml,1,No(s),92.81,2
4740,108956,Torex Herbal Cough Syrup  100ml,1,No(s),101.25,2
4741,99381,Toujeo Cartridge 300IU/ML 1.5ml,1,No(s),1302,4
4742,92353,Toujeo Solostar Inj 300IU/ML 1s,1,No(s),1665,1
4743,96653,Tozaar H Tab 50mg/12.5mg 15s,15,15s,234.84,2
4744,100383,Tozex Active 500 LB Tab  10s,10,10s,495,14
4745,85976,Tracnil Sachet 1000IU/2000mg/1.0mg 5gm,1,No(s),46.4,107
4746,79496,Trajenta Duo Tab 2.5mg/1000mg 10s,10,10s,210,1
4747,78477,Trajenta Duo Tab 2.5mg/500mg 10s,10,10s,201.5,7
4748,73181,Trajenta Tab 5mg 10s,10,10s,348.75,5
4749,2792,Tramazac Cap 50mg 10s,10,10s,69.75,4
4750,111016,Tranbless Tab 500mg 10s,10,10s,159,1
4751,4988,Trapic MF Tab 500mg/250mg 10s,10,10s,454.69,1
4752,4989,Trapic Tab 500mg 10s,10,10s,198.03,2
4753,21390,Travatan   2.5ml,1,No(s),960.68,9
4754,108091,Trazonil Tab 25mg 15s,15,15s,63.28,2
4755,105723,Trenaxa MF Tab 250mg/500mg 10s,10,10s,549,4
4756,104376,Trenaxa Tab 500mg 10s,10,10s,198.03,11
4757,80020,Tresemme Shampoo Hair Fall Defense 185ml,1,No(s),172,2
4758,79650,Tresemme Shampoo Keratin Smooth 185ml,1,No(s),172,2
4759,77389,Tresiba Flex Touch Pen Pre-Filled Syringe 100U (3.66mg)/ml 3ml,1,No(s),1800,1
4760,93454,Tresiba Penfill Cartridge 100U (3.66mg)/ml 3ml,1,No(s),1440,4
4761,22861,Tretin Cream 0.05% 30gm,1,No(s),225,6
4762,95140,Tretin Cream 0.25% 30gm,1,No(s),210.94,7
4763,95645,Tribet Tab 2mg/15mg/500mg 15s,15,15s,341.81,2
4764,91526,Triclenz Hair Cleanser Lotion  250ml,1,No(s),578.38,1
4765,103081,Trident SF Original Flavor Gum  1x14 (R),1,No(s),210,1
4766,56781,Triflow Conditioner   150gm,1,No(s),625,2
4767,61011,Triglynase Tab 2mg/15mg/500mg 10s,10,10s,93.52,20
4768,39713,Trika Tab 0.25mg 15s,15,15s,39.84,7
4769,71263,Triolmezest Tab 40mg/5mg/12.5mg 10s,10,10s,294.38,3
4770,31209,Triomega Cap  15s,15,15s,240.9,2
4771,3338,Triphala (Himalaya) Tab 250mg 60 x 1,1,No(s),300,2
4772,7650,Triphala Churan (Dabur)   120gm,1,No(s),100,4
4773,87265,Tripride Tab 1mg/15mg/500mg 15s,15,15s,220.31,10
4774,85154,Tripride Tab 2mg 15s,15,15s,331.8,13
4775,25829,Trisa  2 in 1 Floss & Stick (679429) 1x40,1,No(s),375,7
4776,87887,Trisa Dental Floss Easy Waxed Xylitol Mint (684627) 40M,1,No(s),470,4
4777,100802,Trisa Hair Brush Medium Fantasy (680575)  1s,1,No(s),689,1
4778,100800,Trisa Hair Brush Small Fashion (680605)  1s,1,No(s),619,2
4779,87901,Trisa Hygiene Box (501891) 1s,1,No(s),200,7
4780,93107,Trisa Interdental Space Brush With Travel Box (673420) 1x36,1,No(s),490,2
4781,87890,Trisa Tongue Cleaner Double Action (668834) 1s,1,No(s),330,6
4782,91351,Trisa Tongue Cleaner Kid (671320) 1s,1,No(s),310,2
4783,91984,Trisa Tongue Cleaner Professional Care (678490) 1s,1,No(s),350,2
4784,92511,Trisa Tooth Brush Bracket Clean (651290) 1s,1,No(s),410,2
4785,87897,Trisa Tooth Brush Flexible Head Soft (681504) 1s,1,No(s),325,2
4786,91979,Trisa Tooth Brush Flexible White Medium (682217) 1s,1,No(s),340,3
4787,91980,Trisa Tooth Brush Flexible White Soft (682209) 1s,1,No(s),315,2
4788,98538,Trisa Tooth Brush Focus Pro Clean Hard With Hygiene Cap (680150) 1s,1,No(s),200,4
4789,98537,Trisa Tooth Brush Focus Pro Clean Medium (608610) 1s,1,No(s),155.72,2
4790,98535,Trisa Tooth Brush Focus Pro Clean Medium (pack Of 2) (608580) 1s,1,No(s),320,2
4791,98536,Trisa Tooth Brush Focus Pro Clean Soft (608602) 1s,1,No(s),200,6
4792,98534,Trisa Tooth Brush Focus Pro Clean Soft (pack Of 2) (608572) 1s,1,No(s),320,2
4793,87895,Trisa Tooth Brush For Smokers Medium (680133) 1s,1,No(s),369,2
4794,91352,Trisa Tooth Brush Kids 0 to 3 Years (669121) 1s,1,No(s),320,1
4795,87900,Trisa Tooth Brush Kids 3 to 6 Years (669164) 1s,1,No(s),320,2
4796,91977,Trisa Tooth Brush Natural Clean Medium (679070) 1s,1,No(s),500,2
4797,88648,Trisa Tooth Brush Natural Clean Soft TA051 1s,1,No(s),540,2
4798,87893,Trisa Tooth Brush Perfect White Medium (661163) 1s,1,No(s),390,4
4799,91978,Trisa Tooth Brush Perfect White Soft (661171) 1s,1,No(s),390,2
4800,87896,Trisa Tooth Brush Pro Interdental Soft (674109) 1s,1,No(s),400,4
4801,87892,Trisa Tooth Brush Pro Interdental Soft Super Promo 658006) 2s,1,No(s),650,2
4802,87891,Trisa Tooth Brush Pro Sensitive (674400) 1s,1,No(s),390,2
4803,87899,Trisa Tooth Brush Young 6+ Years (669083) 1s,1,No(s),320,3
4804,25172,Tropicacyl Plus Eye Drops  5ml,1,No(s),80.63,1
4805,111502,Truetidine Tab 150mg 30s,30,30s,46.48,2
4806,88129,Tryptomer Tab 10mg 30s,30,30s,62.91,5
4807,88139,Tryptomer Tab 25mg 30s,30,30s,67.33,2
4808,53649,Tugain 10% Solution  60ml,1,No(s),1316.94,13
4809,22207,Tugain 5% Solution  60ml,1,No(s),961.64,4
4810,98873,Tugain Eva Solution 5% 60ml,1,No(s),923.09,1
4811,104475,Tulips Absorbent Cotton Wool  100gm,1,No(s),117.19,2
4812,104479,Tulips Facial Tissue 100 N (2 PLY X 100 PULLS)  1s,1,No(s),95,3
4813,107961,Tulips Make Up Remover Micellar Water Wipes  1x30s,1,No(s),175,2
4814,104476,Tulips Medicated Plaster  1s,1,No(s),3,135
4815,106551,Tulips Nail Polish Remover  30s Wipes,1,No(s),85,2
4816,107751,Tulips Premium Eco Friendly Cotton Ear Buds  1x200,1,No(s),129,4
4817,104478,Tulips Refreshing Wet Wipes Cucumber Avocado With LID  1x30,1,No(s),110,4
4818,107752,Tulips Safety Eco Friendly Cotton Ear Buds  1x50,1,No(s),100,2
4819,104477,Tulips Sensitive Baby Wet Wipes With LID Peach Extract  1x72,1,No(s),155,2
4820,104480,Tulips Tissue Pocket 10 N 3 Ply (Pack of 6)  1s,1,No(s),150,6
4821,107750,Tulips Wooden Toothpick  240Pcs,1,No(s),42,1
4822,99004,Turbovas Tab 10mg 15s,15,15s,215.62,2
4823,27373,Tus Q D Sugar Free Tab  6s,6,6s,50.62,4
4824,75191,Tus-Q Dx (Sugar Free) Syrup 15mg/2mg/5mg 100ml,1,No(s),103.12,9
4825,77994,Tus-Q X Plus Expectorant Sugar Free Syrup  100ml,1,No(s),103.12,1
4826,6480,Tusq D (Honey Lemon) Cough Lozenges  6s,6,6s,16.88,0
4827,18043,Tusq D (Orange) Cough Lozenges  6s,6,6s,50.62,8.0017
4828,111624,Tvaksh Face Guard   50gm,1,No(s),947,1
4829,70240,Tydol Tab 100mg 10s,10,10s,389.06,7
4830,70050,Tydol Tab 50mg 10s,10,10s,219.38,2
4831,101490,Ubexa Tab 40mg 15s,15,15s,277.95,1
4832,32633,Ubicar Tab  10s,10,10S,355,7
4833,101076,Ubidrol Tab  10s,10,10s,730,2
4834,84377,Ubinext LC Tab 30mg/500mg 10s,10,10s,177.97,1
4835,111268,UCB Deodorants Colors Black Men  150ml,1,No(s),595,2
4836,111271,UCB Deodorants Untd Drms Togetr Men  150ml,1,No(s),595,2
4837,111272,UCB Deodorants Untd Drms Togetr Women  150ml,1,No(s),595,2
4838,102438,Ucmove Cap  10s,10,10s,634.45,1
4839,107276,Udapa M 500 XR Tab 5mg/500mg 10s,10,10s,78.19,4
4840,97839,Udapa Tab 10mg 10s,10,10s,141.56,7
4841,101756,Udapa Tab 5mg 10s,10,10s,124.59,4
4842,100583,Udapa-M 500 XR Tab 10mg/500mg 10s,10,10s,136.22,2
4843,102385,Udapa-S Tab 10mg/100mg 10s,10,10s,185.63,1
4844,91690,Udiliv Tab 150mg 15s,15,15s,579.73,2
4845,90584,Udiliv Tab 300mg 15s,15,15s,1016.34,8
4846,91898,Udiliv Tab 450mg 10s,10,10s,720.68,5
4847,42428,Udiliv Tab 600mg 10s,10,10s,925.14,5
4848,72026,Udimarin Syrup 35mg/50mg 100ml,1,No(s),178.13,1
4849,80001,Ulgel Syrup  200ml,1,No(s),55.73,1
4850,74458,Ultitar CS Lotion 0.05%w/v/3%w/v 100ml,1,No(s),561.56,1
4851,98924,Ultra Magnesium Tab 200mg 15s,15,15s,169,2
4852,82620,Ultracet Tab  15s,15,15s,295.69,4
4853,104752,Uncle Tony After Shave Balm  100ml,1,No(s),999,1
4854,104782,Uncle Tony Hair Spray  150ml,1,No(s),1499,1
4855,104789,Uncle Tony Razor Yellow  1s,1,No(s),499,1
4856,104796,Uncle Tony Shaving Foam  100ml,1,No(s),299,1
4857,92662,Unienzyme Pro Cap  10s,10,10s,170.4,2
4858,25860,Unienzyme Tab  15s,15,15s,96.56,12
4859,88163,Unistar Cap 10mg/75mg 15s,15,15s,196.15,2
4860,27772,Unwanted 72 Tab 1.5mcg 1s,1,No(s),75,3
4861,86738,Unwanted Kit Tab 200mg/200mg 1s,1,No(s),368.56,3
4862,111583,Up Hold Tab 10mg/30mg 6s,6,6s,590,1
4863,104084,Upakarma Ayurveda Pure Shilajit  Resin Form 30gm,1,No(s),2625,2
4864,104085,Upakarma Ayurveda Pure Shilajit Resin Form With Gold Dust   20gm,1,No(s),1968.75,1
4865,104087,Upakarma Ayurveda Pure Shilajit Resin Form With Safed Musli   20gm,1,No(s),1592.81,1
4866,104390,Uprise D3 2k Cap  15s,15,15s,252.15,5
4867,105098,Uprise D3 60k Cap  12s,12,12s,394.63,20
4868,104898,Uprise D3 Cap 1000IU 15s,15,15s,78.44,6
4869,107051,Uriage Bariederm Cica Daily Gel Cream  40ml,1,No(s),2400,1
4870,73564,Uribid Tab 100mg 15s,15,15s,127.58,2
4871,81104,Urikind KM Sachet  5gm,1,No(s),37,9
4872,95671,Urimax Cap 0.2mg 15s,15,15s,193.03,1
4873,94038,Urimax Cap 0.4mg 20s,20,20s,304.15,4
4874,69613,Urimax D Tab 0.4mg/0.5mg 15s,15,15s,626.19,4
4875,10173,Urine Cullture Bottle,1,No(s),25,4
4876,84586,Urispas Tab 200mg 15s,15,15s,569.2,5
4877,9724,Urotone Tab 25mg 10s,10,10s,189.97,1
4878,93993,Ursocol SR Tab 450mg 15s,15,15s,866,2
4879,93883,Ursocol Tab 300mg 15s,15,15s,693,4
4880,108931,Ursofair Tab 300mg 15s,15,15s,855,6
4881,103865,V Wash PH 3.5   100ml,1,No(s),200,4
4882,10928,Valcivir Tab 1000mg 3s,3,3s,373.39,6
4883,9030,Valcivir Tab 500mg 3s,3,3s,230.58,26
4884,90330,Valprol CR Tab 500mg 15s,15,15s,146.16,2
4885,16514,Valzaar H Cap 160mg 10s,10,10s,435,1
4886,16535,Valzaar Tab 40mg 10s,10,10s,141.65,2
4887,97364,Valzaar Tab 80mg 15s,15,15s,371.4,2
4888,102228,Vantej Aqua Mouth Wash  100ml,1,No(s),200,2
4889,50132,Vantej Tooth Paste  100gm,1,No(s),387,2
4890,50133,Vantej Tooth Paste  50gm,1,No(s),200.21,1
4891,95332,Varimax Tab 20mg 4s,4,4s,451.68,7
4892,104939,Vaseline Body Lotion Gluta Hya Dewy Radiance  200ml,1,No(s),415,2
4893,106327,Vaseline HB Brightening LTN  90ml,1,No(s),125,1
4894,108672,Vasograin EC Tab  20s,20,20s,217,7
4895,23206,VB-7 Tab 5mg 10s,10,10s,65.63,3
4896,87003,VC  X Serum  10ml,1,No(s),1900,1
4897,108248,Vedarma Herbal Intim Foam Wash   100ml,1,No(s),421,2
4898,109507,Vedarma Herjoy Cap  1x30,1,No(s),692.81,2
4899,106979,Vedarma Lungs Charge Cap  1x60,1,No(s),795,2
4900,109509,Vedarma Pain Sutra Cap  1x30s,1,No(s),337.5,2
4901,109508,Vedarma Shaktita Gold Extra Strong Cap  1x20,1,No(s),2717.81,2
4902,106977,Vedarma Shaktita Keedajadi Cap  1x30,1,No(s),1401.56,2
4903,106976,Vedarma Veda Bosom Oil  50ml,1,No(s),796.4,2
4904,106980,Vedarma Veda Inner Boost Cap  1x60,1,No(s),561.56,2
4905,106982,Vedarma Vedgo Stress Cap  1x60,1,No(s),1170.94,1
4906,102224,Veeon 72 Tab 1.5mcg 1s,1,No(s),76.66,20
4907,102225,Veeon Sxd Tab 50mg/30mg 4s,4,4s,280.31,10
4908,111644,Veeon Tdla++ Tab 20mg/30mg 10s,10,10s,1499.99,7
4909,90608,Veeon Warmer Hot Water Bottle   1s,1,No(s),599,2
4910,103486,Veeon-Tdla Tab 5mg 10s,10,10s,214.69,13
4911,22497,Veet  Easy Grip Wax Strips (Sensitive Skin) 1X8,1,No(s),129,1
4912,77079,Veet Easy Grip Wax Strips (Dry Skin) 1x20,1,No(s),299,2
4913,77078,Veet Easy Grip Wax Strips (Normal Skin) 1x20,1,No(s),299,2
4914,77756,Veet Full Body Waxing Kit Sensitive Skin 1x20,1,No(s),280,2
4915,12759,Veet Hair Removal Cream Dry Skin 50g,1,No(s),185,2
4916,12758,Veet Hair Removal Cream Sensitive Skin 50gm,1,No(s),185,2
4917,110858,Veet Hair Removal Sensitive Skin Face Wax Strip  4s,1,No(s),79,2
4918,14697,Veloz D Tab 20mg/30mg 10s,10,10s,219.8,3
4919,27915,Veloz IT Cap  10s,10,10s,305.15,2
4920,14527,Veloz Tab 20mg 15s,15,15s,209.05,3
4921,70940,Veltam Plus Tab 0.4mg/0.5mg 15s,15,15s,590.63,2
4922,7265,Veltam Tab 0.2mg 10s,10,10s,67.5,1
4923,10811,Veniz XR Cap 37.5mg 10s,10,10s,70.31,3
4924,2883,Venlor XR Cap 37.5mg 10s,10,10s,68.08,3
4925,55012,Ventab DXT Tab 50mg 10s,10,10s,212.81,3
4926,106104,Venusia Acne Control Moisturizer Lotion  75ml,1,No(s),636,3
4927,71421,Venusia Cream  75gm,1,No(s),577.5,1
4928,74795,Venusia Lotion  100ml,1,No(s),195,2
4929,89365,Venusia Lotion  200ml,1,No(s),798,2
4930,57577,Venusia Max Cream  150gm,1,No(s),739,5
4931,104410,Venusia Max Intensive Moisturizing Lotion  300gm,1,No(s),882,3
4932,100345,Venusia Max Intensive Moisturizing Lotion  500gm,1,No(s),1197,3
4933,82499,Venusia Max Lotion  300gm,1,No(s),882,2
4934,95287,Venusia Moisturizing Cream  100gm,1,No(s),585,2
4935,96351,Verifica M Tab 50mg/1000mg 15s,15,15s,187.97,1
4936,96495,Verifica M Tab 50mg/500mg 15s,15,15s,127.27,1
4937,104194,Verodol SP Tab 100mg/ 325mg/15mg 10s,10,10s,110.79,5
4938,103776,Verquvo Tab 10mg 14s,14,14s,1785.9,2
4939,102506,Verquvo Tab 2.5mg 14s,14,14s,1785.9,9
4940,100579,Vertifyl Tab 16mg 10s,10,10s,78.75,1
4941,90550,Vertin Tab 16mg 15s,15,15s,405.94,5
4942,90595,Vertin Tab 24mg 15s,15,15s,582.98,4
4943,90613,Vertin Tab 8mg 15s,15,15s,220.35,4
4944,111063,Vertistar Sr Tab 48mg 7s,7,7s,157.5,1
4945,103243,Vetino Cream 0.025% 20gm,1,No(s),213.39,11
4946,103244,Vetino Cream 0.05% 20gm,1,No(s),223.29,5
